,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
252,2024-12-30,2014-05-04,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$850.00,t,2024-12-30,2023-06-20,2024-12-16,t,1.0,1.0,59.26684967872894,18.13878257228612,2.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365,365.0,6,23,53,53,35.0,2.7,0.0,4.97,4.94,5.0,5.0,5.0,4.86,4.94,1.0,1.0,0.0,0.0
253,2024-12-30,2014-12-16,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-08-27,2017-07-23,f,1.0,1.0,59.31114,18.06482,4.0,1.2,1.0,2.0,10.0,184.9,2.7,3.0,1125,1125.0,0,0,0,0,14.0,0.0,0.0,4.57,4.71,4.71,4.9,4.85,4.9,4.8,1.0,1.0,0.0,0.0
254,2024-12-30,2013-04-15,within a day,50%,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,,t,2024-12-30,2015-08-24,2024-08-18,f,1.0,4.0,59.34466,18.05012,4.0,1.2,3.0,2.0,2.0,30.0,2.0,2.0,30,30.0,0,0,0,0,21.0,5.0,0.0,4.62,4.76,4.38,4.9,5.0,4.95,4.81,1.0,1.0,0.0,0.0
255,2024-12-30,2015-04-13,within an hour,100%,25%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,000.00",t,2024-12-30,2024-07-18,2024-07-18,f,1.0,1.0,59.34154681511023,18.03099094906626,3.0,1.0,1.0,1.0,3.0,365.0,3.0,3.0,365,365.0,28,58,88,268,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
256,2024-12-30,2014-04-03,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,,2024-12-30,,,f,2.0,2.0,59.3359,18.02804,4.0,1.2,1.0,2.0,5.0,365.0,5.0,5.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,2.0,1.0,0.0,0.0
257,2024-12-30,2013-08-31,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$2,785.00",t,2024-12-30,2015-06-26,2024-08-03,t,1.3,6.0,59.32497,18.07429,4.0,1.5,1.0,1.0,2.0,90.0,2.0,2.0,1125,1125.0,22,38,51,212,9.3,1.0,0.0,4.88,4.92,4.89,4.9,4.92,4.97,4.76,1.2,1.0,0.0,0.0
258,2024-12-30,2015-04-19,,,,f,t,f,Shared room in rental unit,Shared room,1 shared bath,,,2024-12-30,2015-05-04,2015-05-12,f,1.0,1.0,59.35121,18.06422,1.0,1.2,1.4,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,0,0,0,2.0,0.0,0.0,4.5,4.5,4.5,5.0,5.0,4.5,5.0,1.0,1.0,0.0,0.0
259,2024-12-30,2015-04-19,within a few hours,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-12-30,2015-05-04,2024-11-17,f,1.0,2.0,59.31376,17.99323,4.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,7,7.0,5,22,36,116,21.0,2.0,0.0,4.81,4.9,4.67,4.95,4.95,4.67,4.81,1.0,1.0,0.0,0.0
260,2024-12-30,2015-04-23,within a day,100%,92%,t,t,t,Entire rental unit,Entire home/apt,2 baths,"$9,450.00",t,2024-12-30,2015-06-15,2024-12-20,f,1.3,1.8,59.32401,18.07244,3.2,2.0,1.4,5.0,2.0,184.9,2.0,2.0,1125,1125.0,18,42,70,277,9.3,2.7,0.0,4.94,4.92,4.98,4.88,4.94,4.98,4.74,1.2,1.0,0.0,0.0
261,2024-12-30,2012-10-21,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$4,000.00",t,2024-12-30,2015-05-31,2023-09-15,f,1.0,1.0,59.34043,18.08529,2.0,1.0,1.0,2.0,2.9,80.0,2.7,3.0,80,80.0,29,59,89,89,20.0,0.0,0.0,4.9,4.95,4.75,4.9,4.95,5.0,4.95,1.0,1.0,0.0,0.0
262,2024-12-30,2015-03-26,,,,f,t,t,Entire home,Entire home/apt,2 baths,,t,2024-12-30,2015-07-29,2015-07-29,f,1.0,1.0,59.38401,18.0,6.0,1.2,1.4,2.0,3.0,30.0,3.0,3.0,30,30.0,0,0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
263,2024-12-30,2015-03-27,within a day,50%,19%,f,t,f,Entire rental unit,Entire home/apt,2 baths,"$1,400.00",t,2024-12-30,2015-07-30,2024-08-04,f,2.0,2.0,59.30199,18.03596,6.0,2.0,1.4,4.0,7.0,30.0,7.0,7.0,30,30.0,24,47,77,77,42.0,4.0,0.0,4.95,4.95,4.9,4.88,4.88,4.69,4.86,1.0,1.0,0.0,0.0
264,2024-12-30,2015-04-28,within a day,100%,0%,f,t,t,Entire home,Entire home/apt,2 baths,"$3,141.00",t,2024-12-30,2016-03-30,2023-08-22,f,1.0,1.0,59.36636,18.0,3.2,2.0,1.4,2.0,4.0,184.9,4.0,4.0,1125,1125.0,27,57,87,177,9.3,0.0,0.0,4.95,4.86,4.7,5.0,5.0,4.79,4.85,1.0,1.0,0.0,0.0
265,2024-12-30,2013-11-09,within a day,100%,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,850.00",t,2024-12-30,2015-09-25,2023-07-02,f,1.0,1.0,59.34567,18.05458,3.0,1.5,2.0,1.0,4.0,184.9,4.0,4.0,1125,1125.0,28,58,88,88,21.0,0.0,0.0,4.76,4.9,4.9,4.95,5.0,4.9,4.62,1.0,1.0,0.0,0.0
266,2024-12-30,2015-04-06,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$549.00,t,2024-12-30,2015-05-10,2017-10-20,f,1.0,5.0,59.34047,17.93537,1.0,1.0,1.0,0.0,2.9,184.9,2.7,3.0,1125,1125.0,29,59,89,364,7.0,0.0,0.0,4.86,4.86,4.71,4.9,4.71,4.71,4.57,1.0,1.0,0.0,0.0
267,2024-12-30,2015-05-01,,,,f,t,t,Entire home,Entire home/apt,3 baths,,t,2024-12-30,2015-07-06,2020-01-06,f,1.0,1.0,59.38458,18.0,7.0,1.2,1.4,2.0,2.0,28.0,2.0,2.0,28,28.0,0,0,0,0,23.0,0.0,0.0,4.74,4.83,4.61,4.96,4.86,4.61,4.57,1.0,1.0,0.0,0.0
268,2024-12-30,2014-08-30,,,100%,f,t,t,Entire loft,Entire home/apt,1.5 baths,"$1,606.00",t,2024-12-30,2015-08-17,2023-07-31,f,1.0,2.0,59.32131,17.98745,5.0,1.5,2.0,2.0,3.0,100.0,3.0,3.0,100,100.0,0,0,0,0,9.3,0.0,0.0,4.83,4.87,4.79,4.96,4.98,4.83,4.77,1.0,1.0,0.0,0.0
269,2024-12-30,2022-07-26,,,,f,t,t,Entire condo,Entire home/apt,2 baths,"$3,500.00",t,2024-12-30,2022-07-30,2024-08-07,f,1.0,1.0,59.31905,17.98854,4.0,2.0,3.0,3.0,5.0,21.0,5.0,5.0,21,21.0,0,0,0,100,8.0,6.0,0.0,4.88,4.63,4.5,4.88,5.0,4.88,4.88,1.0,1.0,0.0,0.0
270,2024-12-30,2015-05-03,,,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2023-05-28,2023-09-14,f,1.0,1.0,59.337875158426776,18.06773731840692,3.0,1.2,2.0,2.0,3.0,30.0,3.0,3.0,30,30.0,0,0,0,0,3.0,0.0,0.0,4.67,5.0,5.0,5.0,4.67,5.0,4.33,1.0,1.0,0.0,0.0
271,2024-12-30,2015-05-03,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,100.00",t,2024-12-30,2015-07-05,2018-07-27,f,1.0,2.0,59.30582,18.0035,5.0,1.0,2.0,4.0,4.0,14.0,4.0,4.0,14,14.0,28,58,88,88,11.0,0.0,0.0,4.91,4.73,5.0,4.73,5.0,4.91,5.0,1.0,1.0,0.0,0.0
272,2024-12-30,2015-05-05,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$980.00,t,2024-12-30,2016-05-15,2024-08-19,f,1.0,2.0,59.29622,18.03982,2.0,1.0,1.0,1.0,4.0,184.9,4.0,4.0,1125,1125.0,16,46,76,345,48.0,4.0,0.0,4.81,4.79,4.98,4.96,4.98,4.79,4.77,1.0,1.0,0.0,0.0
273,2024-12-30,2015-05-06,,,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2015-05-17,2017-02-26,f,1.0,1.0,59.299618996438205,18.000900207420486,4.0,1.2,2.0,2.0,3.0,7.0,3.0,3.0,7,7.0,0,0,0,0,14.0,0.0,0.0,4.86,4.79,4.79,4.86,5.0,4.93,4.71,1.0,1.0,0.0,0.0
274,2024-12-30,2012-09-30,within a few hours,100%,92%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,490.00",t,2024-12-30,2015-06-08,2024-11-03,f,1.0,1.0,59.291851,18.106318,4.0,1.5,2.0,2.0,2.0,31.0,2.0,4.0,31,31.0,0,10,10,10,9.3,9.0,0.0,4.98,5.0,4.95,4.95,5.0,4.85,4.91,1.0,1.0,0.0,0.0
275,2024-12-30,2015-05-07,within a day,100%,29%,f,t,t,Entire townhouse,Entire home/apt,Half-bath,"$1,000.00",t,2024-12-30,2015-07-22,2024-08-22,f,1.0,6.0,59.27544,18.14469,5.0,0.5,1.0,3.0,6.0,184.9,6.0,6.0,1125,1125.0,9,9,9,256,28.0,3.0,0.0,4.46,4.48,4.8,5.0,4.7,4.78,4.48,1.0,1.0,0.0,0.0
276,2024-12-30,2015-02-03,within a few hours,100%,73%,t,t,t,Entire home,Entire home/apt,2.5 baths,"$3,862.00",t,2024-12-30,2015-06-12,2024-08-18,f,3.0,5.0,59.3253,17.92965,7.0,1.2,1.4,2.0,3.0,184.9,3.0,3.0,1125,1125.0,1,7,10,221,52.0,5.0,0.0,4.9,4.9,4.54,4.98,4.9,4.92,4.82,1.0,1.0,0.0,0.0
277,2024-12-30,2015-05-09,,,40%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-08-31,2019-03-07,f,1.0,2.0,59.34448,18.04633,3.0,1.2,1.0,2.0,4.0,184.9,4.0,4.0,1125,1125.0,0,0,0,0,6.0,0.0,0.0,4.83,5.0,4.83,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.0
278,2024-12-30,2013-07-28,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-06-06,2023-04-19,f,1.0,1.0,59.3246,18.00542,2.0,1.2,1.0,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,50.0,0.0,0.0,4.64,4.84,4.46,4.8,4.84,4.62,4.68,1.0,1.0,0.0,0.0
279,2024-12-30,2012-07-25,,,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2015-07-20,2019-01-31,f,1.0,1.0,59.27896,18.09451,2.0,1.2,1.0,2.0,2.9,30.0,2.7,3.0,30,30.0,0,0,0,0,27.0,0.0,0.0,4.74,4.78,4.85,4.85,4.96,4.67,4.7,1.0,1.0,0.0,0.0
280,2024-12-30,2014-06-13,within an hour,100%,100%,t,t,t,Private room in rental unit,Private room,1 shared bath,$360.00,t,2024-12-30,2015-06-25,2024-12-20,t,1.0,2.0,59.3439,18.05092,1.0,1.0,1.0,1.0,2.0,20.0,2.0,2.0,1125,1125.0,7,17,28,130,9.3,2.7,0.0,4.85,4.92,4.93,4.91,4.91,4.89,4.87,1.0,1.0,0.0,0.0
281,2024-12-30,2015-05-12,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,$701.00,t,2024-12-30,,,t,1.0,1.0,59.2707,18.06536,2.0,1.0,1.0,1.0,1.0,184.9,1.0,1.0,1125,1125.0,14,14,14,14,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
282,2024-12-30,2015-05-13,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-07-13,2018-03-19,f,2.0,3.0,59.314,18.05088,6.0,1.2,2.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,0,28.0,0.0,0.0,4.46,4.9,4.71,4.9,4.96,4.79,4.46,2.0,1.0,0.0,0.0
283,2024-12-30,2015-05-03,,,100%,f,t,t,Entire home,Entire home/apt,2.5 baths,"$3,750.00",t,2024-12-30,2017-01-02,2024-07-28,f,1.0,1.0,59.28467,18.10566,3.2,1.2,1.4,6.0,1.0,25.0,1.0,3.0,1125,1125.0,0,0,3,49,29.0,4.0,0.0,4.86,4.83,4.41,4.93,5.0,4.86,4.66,1.0,1.0,0.0,0.0
284,2024-12-30,2015-02-15,,,0%,f,t,t,Private room in rental unit,Private room,1 bath,$250.00,t,2024-12-30,2015-07-07,2019-08-11,f,1.0,2.0,59.251,18.08772,1.0,1.0,1.0,1.0,5.0,184.9,5.0,5.0,1125,1125.0,0,0,0,244,20.0,0.0,0.0,4.8,4.95,5.0,4.95,5.0,4.63,4.79,1.0,1.0,0.0,0.0
285,2024-12-30,2015-04-03,,,86%,f,t,t,Entire villa,Entire home/apt,2 baths,,t,2024-12-30,2015-07-28,2024-08-12,f,1.0,1.0,59.34862,17.91045,7.0,1.2,1.4,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,21.0,5.0,0.0,4.67,4.81,4.52,5.0,4.81,4.67,4.62,1.0,1.0,0.0,0.0
286,2024-12-30,2014-02-16,within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,500.00",t,2024-12-30,2015-07-24,2022-07-27,f,3.0,4.0,59.29963,18.00624,6.0,1.5,1.4,4.0,5.0,184.9,5.0,5.0,1125,1125.0,0,0,0,0,30.0,0.0,0.0,4.57,4.6,4.69,4.79,4.93,4.41,4.68,2.0,1.0,0.0,0.0
287,2024-12-30,2015-05-18,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,$700.00,t,2024-12-30,2015-05-29,2015-07-29,f,2.0,2.0,59.33781,18.04696,2.0,1.0,0.0,1.0,2.9,184.9,2.7,3.0,1125,1125.0,30,60,90,365,7.0,0.0,0.0,4.57,4.71,4.29,4.9,4.9,4.86,4.71,1.0,1.0,0.0,0.0
288,2024-12-30,2015-03-17,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-07-03,2020-02-29,f,1.0,3.0,59.31759,18.06958,2.0,1.2,1.4,2.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,9.3,0.0,0.0,4.83,4.94,4.83,4.93,4.95,4.99,4.69,1.0,1.0,0.0,0.0
289,2024-12-30,2015-05-21,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-07-01,2020-02-27,f,1.0,1.0,59.31702,18.03508,2.0,1.2,1.0,2.0,5.0,184.9,5.0,5.0,1125,1125.0,0,0,0,0,19.0,0.0,0.0,4.89,5.0,4.84,4.89,4.95,4.89,4.74,1.0,1.0,0.0,0.0
290,2024-12-30,2014-06-18,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2017-06-04,2020-10-26,f,1.0,1.0,59.35542,18.08796,4.0,1.2,2.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,0,28.0,0.0,0.0,4.89,4.81,4.68,4.89,4.93,4.7,4.56,1.0,1.0,0.0,0.0
291,2024-12-30,2015-05-26,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,,,2024-12-30,,,f,1.0,2.0,59.34703,18.10552,3.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
292,2024-12-30,2013-06-18,within an hour,100%,98%,t,t,t,Entire condo,Entire home/apt,1 bath,"$1,000.00",t,2024-12-30,2015-06-19,2024-10-17,f,2.0,2.0,59.31259,18.08232,2.0,1.0,1.0,1.0,3.0,184.9,3.0,3.0,1125,1125.0,10,40,64,133,9.3,2.7,0.0,4.9,4.93,4.93,4.87,4.94,4.99,4.77,1.0,1.0,0.0,0.0
293,2024-12-30,2015-06-01,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,190.00",t,2024-12-30,2015-07-06,2016-06-19,f,2.0,2.0,59.31092,18.0699,4.0,1.0,1.0,1.0,2.9,120.0,2.7,3.0,120,120.0,0,0,0,90,12.0,0.0,0.0,4.83,4.75,5.0,5.0,4.83,4.92,4.42,2.0,1.0,0.0,0.0
294,2024-12-30,2015-06-02,within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2015-07-11,2024-08-05,f,1.0,1.0,59.30987,18.07644,4.0,1.2,3.0,2.0,3.0,184.9,3.0,5.0,1125,1125.0,3,4,4,4,52.0,3.0,0.0,5.0,4.94,5.0,4.96,5.0,4.96,4.82,1.0,1.0,0.0,0.0
295,2024-12-30,2015-05-27,,,,f,t,f,Private room in rental unit,Private room,1 bath,,,2024-12-30,,,f,2.0,3.0,59.3956,17.91016,1.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
296,2024-12-30,2015-06-03,within a day,70%,94%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,457.00",t,2024-12-30,2015-12-09,2024-11-24,f,3.0,3.0,59.32362,18.07248,3.0,1.0,1.0,2.0,3.0,730.0,3.0,3.0,730,730.0,23,37,67,241,9.3,2.7,0.0,4.71,4.84,4.79,4.87,4.86,4.98,4.66,3.0,1.0,0.0,0.0
297,2024-12-30,2013-08-31,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,822.00",t,2024-12-30,2015-06-29,2024-09-28,t,1.3,6.0,59.32497,18.07437,4.0,1.0,1.0,1.0,2.0,90.0,2.0,2.0,1125,1125.0,22,49,73,186,9.3,3.0,0.0,4.86,4.9,4.92,4.92,4.97,4.98,4.72,1.2,1.0,0.0,0.0
298,2024-12-30,2014-07-15,within a few hours,100%,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$1,995.00",t,2024-12-30,2024-05-20,2024-11-03,f,1.0,1.0,59.30416066118392,18.02266130370484,5.0,2.0,3.0,4.0,4.0,30.0,4.0,4.0,30,30.0,2,2,31,90,7.0,7.0,0.0,4.86,4.86,4.86,5.0,4.71,5.0,4.86,1.0,1.0,0.0,0.0
299,2024-12-30,2015-06-07,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,2015-06-23,2020-12-01,f,1.0,2.0,59.33614,18.08132,3.0,1.0,1.0,1.0,2.9,70.0,2.7,3.0,70,70.0,14,44,74,76,9.3,0.0,0.0,4.94,4.98,4.9,4.92,4.97,4.98,4.8,1.0,1.0,0.0,0.0
300,2024-12-30,2012-05-20,within a day,100%,27%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$699.00,t,2024-12-30,2016-02-24,2024-12-19,f,1.0,1.0,59.29321,17.98138,3.0,1.0,1.0,1.0,7.0,184.9,7.0,7.0,1125,1125.0,29,59,89,179,23.0,4.0,0.0,4.61,4.83,4.8,4.87,4.91,4.74,4.83,1.0,1.0,0.0,0.0
301,2024-12-30,2015-05-30,,,0%,f,t,f,Entire townhouse,Entire home/apt,2.5 baths,"$1,119.00",t,2024-12-30,2015-07-27,2019-07-20,f,1.0,1.0,59.27504,18.14528,5.0,1.2,1.4,4.0,7.0,28.0,7.0,7.0,28,28.0,0,0,0,127,5.0,0.0,0.0,4.8,4.8,5.0,5.0,5.0,4.6,5.0,1.0,1.0,0.0,0.0
302,2024-12-30,2015-06-07,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,,,2024-12-30,,,f,1.0,1.0,59.34094,18.03117,3.0,1.2,2.0,2.0,2.9,365.0,2.7,3.0,365,365.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
303,2024-12-30,2015-06-08,,,100%,f,t,t,Entire condo,Entire home/apt,1 bath,,t,2024-12-30,2015-07-30,2023-07-30,f,2.0,2.0,59.3134381312736,18.084141432438283,5.0,1.2,3.0,2.0,5.0,14.0,5.0,5.0,14,14.0,0,0,0,0,23.0,0.0,0.0,5.0,5.0,5.0,4.91,5.0,5.0,4.87,1.0,1.0,0.0,0.0
304,2024-12-30,2013-08-31,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$4,293.00",t,2024-12-30,2015-07-05,2024-12-14,t,1.3,6.0,59.32497,18.07437,6.0,1.0,2.0,2.0,2.0,90.0,2.0,2.0,1125,1125.0,15,41,58,222,9.3,2.7,0.0,4.88,4.93,4.88,4.93,4.94,4.98,4.69,1.2,1.0,0.0,0.0
305,2024-12-30,2015-06-09,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-06-24,2022-06-30,f,1.0,1.0,59.35007,18.06279,2.0,1.2,1.0,2.0,2.9,184.9,2.7,3.0,1125,1125.0,0,0,0,0,19.0,0.0,0.0,4.63,4.79,4.8,4.67,4.79,4.78,4.56,1.0,1.0,0.0,0.0
306,2024-12-30,2015-06-09,,,,f,t,t,Entire rental unit,Entire home/apt,2 baths,,t,2024-12-30,2016-07-07,2019-12-28,f,1.0,1.0,59.3238,18.00348,5.0,1.2,3.0,2.0,2.0,184.9,2.0,2.0,1125,1125.0,0,0,0,0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
307,2024-12-30,2015-06-10,,,75%,f,t,t,Entire home,Entire home/apt,2 baths,,t,2024-12-30,2016-07-13,2024-08-04,f,1.0,1.0,59.30728,18.0018,3.2,1.2,1.4,2.0,4.0,184.9,4.0,4.0,1125,1125.0,0,0,0,0,50.0,3.0,0.0,4.98,4.98,5.0,4.98,5.0,4.9,4.86,1.0,1.0,0.0,0.0
308,2024-12-30,2013-08-31,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,121.00",t,2024-12-30,2015-07-29,2024-10-06,t,1.3,6.0,59.32497,18.07437,6.0,1.0,1.0,3.0,2.0,90.0,2.0,2.0,1125,1125.0,21,43,67,267,9.3,8.0,0.0,4.84,4.88,4.91,4.89,4.9,4.96,4.71,1.2,1.0,0.0,0.0
309,2024-12-30,2013-12-25,within a few hours,100%,100%,f,t,t,Private room in rental unit,Private room,1 private bath,$450.00,t,2024-12-30,2015-07-07,2024-11-03,f,1.0,1.0,59.29277,17.93269,2.0,1.0,1.0,1.0,3.0,155.0,3.0,3.0,1125,1125.0,0,0,0,82,9.3,4.0,0.0,4.82,4.83,4.8,4.9,4.84,4.48,4.7,1.0,1.0,0.0,0.0
310,2024-12-30,2015-04-09,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2015-07-11,2024-09-30,f,2.0,2.0,59.29757,18.09722,2.0,1.2,1.0,2.0,3.0,730.0,3.0,3.0,730,730.0,0,0,0,0,25.0,3.0,0.0,4.72,4.72,4.48,4.84,4.92,4.6,4.44,1.0,1.0,0.0,0.0
311,2024-12-30,2014-10-22,within an hour,100%,78%,f,t,t,Entire villa,Entire home/apt,2 baths,"$2,640.00",t,2024-12-30,2015-08-13,2024-08-12,f,1.0,2.0,59.27841,18.0735,6.0,2.0,1.4,2.0,5.0,184.9,5.0,5.0,1125,1125.0,0,0,0,185,47.0,5.0,0.0,4.62,4.81,4.4,4.89,4.85,4.77,4.53,1.0,1.0,0.0,0.0
312,2024-12-30,2013-01-31,within a few hours,100%,98%,f,t,t,Entire guesthouse,Entire home/apt,1 bath,$790.00,t,2024-12-30,2015-07-01,2024-09-01,f,2.0,2.0,59.27813,18.0,3.0,1.0,1.0,2.0,4.0,184.9,4.0,4.0,1125,1125.0,29,59,89,282,9.3,5.0,0.0,4.58,4.75,4.77,4.79,4.78,4.52,4.7,2.0,1.0,0.0,0.0
313,2024-12-30,2015-01-21,within a day,100%,0%,f,t,t,Private room in rental unit,Private room,1 shared bath,$900.00,t,2024-12-30,2016-07-17,2018-09-02,f,1.0,2.0,59.33574,18.08207,2.0,1.0,1.0,1.0,5.0,14.0,5.0,5.0,14,14.0,0,27,57,332,14.0,0.0,0.0,4.93,4.79,4.86,4.79,5.0,5.0,4.62,1.0,1.0,0.0,0.0
314,2024-12-30,2015-06-15,,,0%,f,t,t,Entire townhouse,Entire home/apt,2 baths,"$1,757.00",t,2024-12-30,2015-08-22,2019-09-02,f,1.0,2.0,59.2516,18.11551,6.0,2.0,3.0,4.0,3.0,184.9,3.0,3.0,1125,1125.0,0,0,0,0,36.0,0.0,0.0,4.53,4.67,4.61,4.85,4.82,4.65,4.68,1.0,1.0,0.0,0.0
315,2024-12-30,2015-06-15,within a few hours,100%,80%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$950.00,t,2024-12-30,2015-07-07,2019-08-04,f,2.0,2.0,59.30495,18.0076,4.0,1.0,1.0,4.0,6.0,184.9,6.0,6.0,1125,1125.0,8,8,8,273,26.0,0.0,0.0,4.69,4.85,4.85,4.8,4.88,4.76,4.84,1.0,1.0,0.0,0.0
316,2024-12-30,2012-07-18,,,,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,,t,2024-12-30,2016-07-14,2021-08-15,f,1.0,1.0,59.33046,18.00266,4.0,1.2,2.0,2.0,5.0,14.0,5.0,5.0,14,14.0,0,0,0,0,10.0,0.0,0.0,5.0,4.9,4.9,4.9,4.7,5.0,4.8,1.0,1.0,0.0,0.0
317,2024-12-30,2012-11-29,,,0%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$2,000.00",t,2024-12-30,2015-08-04,2015-09-15,f,1.0,2.0,59.31624,18.05025,5.0,1.5,2.0,2.0,2.9,184.9,2.7,3.0,1125,1125.0,23,53,83,358,4.0,0.0,0.0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
318,2024-12-30,2015-05-31,within a day,100%,90%,t,t,t,Entire condo,Entire home/apt,1.5 baths,$725.00,t,2024-12-30,2015-08-01,2024-12-21,f,1.0,3.0,59.31508,18.07509,2.0,1.5,1.0,1.0,2.9,184.9,8.0,3.0,1125,1125.0,9,9,9,140,47.0,6.0,0.0,4.89,4.94,4.89,5.0,4.96,4.98,4.74,1.0,1.0,0.0,0.0
319,2024-12-30,2014-05-02,,,,f,t,t,Private room in rental unit,Private room,1.5 baths,$422.00,t,2024-12-30,2015-07-02,2016-10-21,f,2.0,2.0,59.35175,18.06047,1.0,1.5,1.0,1.0,2.0,60.0,2.0,2.0,60,60.0,0,1,1,1,9.3,0.0,0.0,4.9,4.95,4.97,4.93,4.91,4.66,4.83,2.0,1.0,0.0,0.0
